MTrk
0 Meta TrkName "charlene"
0 Tempo 550458
0 TimeSig 4/4 24 8
49920 Off ch=2 n=116 v=64
49920 On ch=2 n=52 v=100
49920 On ch=2 n=60 v=100
49920 On ch=2 n=72 v=100
49920 On ch=2 n=84 v=100
49920 On ch=2 n=96 v=100
50040 Off ch=2 n=60 v=64
50040 Off ch=2 n=72 v=64
50520 Off ch=2 n=84 v=64
50580 Off ch=2 n=96 v=64
50640 On ch=2 n=61 v=100
50640 On ch=2 n=74 v=100
50640 On ch=2 n=86 v=100
50640 On ch=2 n=98 v=100
50760 Off ch=2 n=61 v=64
50760 Off ch=2 n=74 v=64
51000 Off ch=2 n=86 v=64
51060 Off ch=2 n=98 v=64
51120 On ch=2 n=72 v=100
51120 On ch=2 n=84 v=100
51120 On ch=2 n=96 v=100
51240 Off ch=2 n=72 v=64
51240 Off ch=2 n=84 v=64
51240 Off ch=2 n=96 v=64
51360 On ch=2 n=61 v=100
51360 On ch=2 n=74 v=100
51360 On ch=2 n=86 v=100
51360 On ch=2 n=98 v=100
51480 Off ch=2 n=61 v=64
51480 Off ch=2 n=74 v=64
51480 Off ch=2 n=86 v=64
51480 Off ch=2 n=98 v=64
51600 On ch=2 n=84 v=100
51600 On ch=2 n=96 v=100
51720 Off ch=2 n=52 v=64
51720 Off ch=2 n=84 v=64
51720 Off ch=2 n=96 v=64
51720 Meta Text "[map HandMap_DropD2]"
51840 Off ch=2 n=106 v=64
51840 On ch=2 n=47 v=100
51840 On ch=2 n=61 v=100
51840 On ch=2 n=74 v=100
51840 On ch=2 n=86 v=100
51840 On ch=2 n=98 v=100
51840 On ch=2 n=105 v=100
51840 On ch=2 n=116 v=100
51960 Off ch=2 n=61 v=64
52860 Off ch=2 n=74 v=64
52920 Off ch=2 n=86 v=64
52980 Off ch=2 n=98 v=64
53040 On ch=2 n=62 v=100
53040 On ch=2 n=75 v=100
53040 On ch=2 n=88 v=100
53040 On ch=2 n=100 v=100
53160 Off ch=2 n=62 v=64
53580 Off ch=2 n=75 v=64
53640 Off ch=2 n=47 v=64
53640 Off ch=2 n=88 v=64
53700 Off ch=2 n=100 v=64
53760 On ch=2 n=43 v=100
53760 On ch=2 n=60 v=100
53760 On ch=2 n=73 v=100
53760 On ch=2 n=85 v=100
53760 On ch=2 n=97 v=100
53880 Off ch=2 n=116 v=64
53880 Off ch=2 n=60 v=64
54780 Off ch=2 n=73 v=64
54840 Off ch=2 n=85 v=64
54900 Off ch=2 n=97 v=64
54960 On ch=2 n=62 v=100
54960 On ch=2 n=74 v=100
54960 On ch=2 n=87 v=100
54960 On ch=2 n=99 v=100
55080 Off ch=2 n=62 v=64
55500 Off ch=2 n=74 v=64
55560 Off ch=2 n=43 v=64
55560 Off ch=2 n=87 v=64
55620 Off ch=2 n=99 v=64
55680 On ch=2 n=45 v=100
55680 On ch=2 n=61 v=100
55680 On ch=2 n=73 v=100
55680 On ch=2 n=86 v=100
55680 On ch=2 n=98 v=100
55800 Off ch=2 n=61 v=64
56700 Off ch=2 n=73 v=64
56760 Off ch=2 n=86 v=64
56820 Off ch=2 n=98 v=64
56880 On ch=2 n=62 v=100
56880 On ch=2 n=75 v=100
56880 On ch=2 n=87 v=100
56880 On ch=2 n=100 v=100
57000 Off ch=2 n=62 v=64
57420 Off ch=2 n=75 v=64
57480 Off ch=2 n=87 v=64
57540 Off ch=2 n=100 v=64
57600 On ch=2 n=60 v=100
57600 On ch=2 n=72 v=100
57600 On ch=2 n=84 v=100
57600 On ch=2 n=96 v=100
59160 Off ch=2 n=60 v=64
59340 Off ch=2 n=72 v=64
59388 Off ch=2 n=45 v=64
59400 Off ch=2 n=84 v=64
59460 Off ch=2 n=96 v=64
59520 Off ch=2 n=105 v=64
59520 On ch=2 n=47 v=100
59520 On ch=2 n=61 v=100
59520 On ch=2 n=74 v=100
59520 On ch=2 n=86 v=100
59520 On ch=2 n=98 v=100
59520 On ch=2 n=106 v=100
59640 Off ch=2 n=61 v=64
60540 Off ch=2 n=74 v=64
60600 Off ch=2 n=86 v=64
60660 Off ch=2 n=98 v=64
60720 On ch=2 n=62 v=100
60720 On ch=2 n=75 v=100
60720 On ch=2 n=88 v=100
60720 On ch=2 n=100 v=100
60840 Off ch=2 n=62 v=64
61260 Off ch=2 n=75 v=64
61320 Off ch=2 n=47 v=64
61320 Off ch=2 n=88 v=64
61380 Off ch=2 n=100 v=64
61440 On ch=2 n=43 v=100
61440 On ch=2 n=60 v=100
61440 On ch=2 n=73 v=100
61440 On ch=2 n=85 v=100
61440 On ch=2 n=97 v=100
61560 Off ch=2 n=60 v=64
62460 Off ch=2 n=73 v=64
62520 Off ch=2 n=85 v=64
62580 Off ch=2 n=97 v=64
62640 On ch=2 n=62 v=100
62640 On ch=2 n=74 v=100
62640 On ch=2 n=87 v=100
62640 On ch=2 n=99 v=100
62760 Off ch=2 n=62 v=64
63180 Off ch=2 n=74 v=64
63240 Off ch=2 n=43 v=64
63240 Off ch=2 n=87 v=64
63300 Off ch=2 n=99 v=64
63360 On ch=2 n=45 v=100
63360 On ch=2 n=61 v=100
63360 On ch=2 n=73 v=100
63360 On ch=2 n=86 v=100
63360 On ch=2 n=98 v=100
63480 Off ch=2 n=61 v=64
64380 Off ch=2 n=73 v=64
64440 Off ch=2 n=86 v=64
64500 Off ch=2 n=98 v=64
64560 On ch=2 n=62 v=100
64560 On ch=2 n=75 v=100
64560 On ch=2 n=87 v=100
64560 On ch=2 n=100 v=100
64680 Off ch=2 n=62 v=64
65100 Off ch=2 n=75 v=64
65160 Off ch=2 n=87 v=64
65220 Off ch=2 n=100 v=64
65280 On ch=2 n=60 v=100
65280 On ch=2 n=72 v=100
65280 On ch=2 n=84 v=100
65280 On ch=2 n=96 v=100
66960 Off ch=2 n=60 v=64
66960 Off ch=2 n=72 v=64
66960 Off ch=2 n=84 v=64
66960 Off ch=2 n=96 v=64
67106 Off ch=2 n=45 v=64
67200 Off ch=2 n=106 v=64
67200 Meta Text "[idle_realtime]"
67200 Meta TrkEnd
TrkEnd
MTrk
0 Meta TrkName "PART GUITAR"
1440 Meta Text "[idle_realtime] "
5760 Meta Text "[play]"
5760 Meta Text "[map HandMap_chord_A]"
5760 On ch=3 n=50 v=100
5760 On ch=3 n=62 v=100
5760 On ch=3 n=74 v=100
5760 On ch=3 n=86 v=100
5760 On ch=3 n=87 v=100
5760 On ch=3 n=98 v=100
5760 On ch=3 n=99 v=100
5760 On ch=3 n=105 v=100
5880 Off ch=3 n=62 v=64
5880 Off ch=3 n=74 v=64
5880 Off ch=3 n=86 v=64
5880 Off ch=3 n=87 v=64
5880 Off ch=3 n=98 v=64
5880 Off ch=3 n=99 v=64
6000 On ch=3 n=73 v=100
6000 On ch=3 n=85 v=100
6000 On ch=3 n=98 v=100
6120 Off ch=3 n=73 v=64
6120 Off ch=3 n=85 v=64
6120 Off ch=3 n=98 v=64
6240 On ch=3 n=60 v=100
6240 On ch=3 n=72 v=100
6240 On ch=3 n=84 v=100
6240 On ch=3 n=96 v=100
6240 On ch=3 n=97 v=100
6360 Off ch=3 n=60 v=64
6360 Off ch=3 n=72 v=64
6360 Off ch=3 n=84 v=64
6360 Off ch=3 n=96 v=64
6360 Off ch=3 n=97 v=64
6480 On ch=3 n=62 v=100
6480 On ch=3 n=74 v=100
6480 On ch=3 n=86 v=100
6480 On ch=3 n=87 v=100
6480 On ch=3 n=98 v=100
6480 On ch=3 n=99 v=100
6600 Off ch=3 n=62 v=64
6600 Off ch=3 n=74 v=64
6600 Off ch=3 n=86 v=64
6600 Off ch=3 n=87 v=64
6600 Off ch=3 n=98 v=64
6600 Off ch=3 n=99 v=64
6960 On ch=3 n=62 v=100
6960 On ch=3 n=73 v=100
6960 On ch=3 n=74 v=100
6960 On ch=3 n=86 v=100
6960 On ch=3 n=87 v=100
6960 On ch=3 n=98 v=100
6960 On ch=3 n=99 v=100
7080 Off ch=3 n=62 v=64
7080 Off ch=3 n=73 v=64
7080 Off ch=3 n=74 v=64
7080 Off ch=3 n=86 v=64
7080 Off ch=3 n=87 v=64
7080 Off ch=3 n=98 v=64
7080 Off ch=3 n=99 v=64
7200 On ch=3 n=86 v=100
7200 On ch=3 n=98 v=100
7320 Off ch=3 n=50 v=64
7320 Off ch=3 n=86 v=64
7320 Off ch=3 n=98 v=64
7440 On ch=3 n=46 v=100
7440 On ch=3 n=61 v=100
7440 On ch=3 n=72 v=100
7440 On ch=3 n=73 v=100
7440 On ch=3 n=84 v=100
7440 On ch=3 n=85 v=100
7440 On ch=3 n=97 v=100
7440 On ch=3 n=98 v=100
7560 Off ch=3 n=61 v=64
7560 Off ch=3 n=72 v=64
7560 Off ch=3 n=73 v=64
7560 Off ch=3 n=84 v=64
7560 Off ch=3 n=85 v=64
7560 Off ch=3 n=97 v=64
7560 Off ch=3 n=98 v=64
7680 On ch=3 n=61 v=100
7680 On ch=3 n=73 v=100
7680 On ch=3 n=85 v=100
7680 On ch=3 n=97 v=100
9360 Off ch=3 n=61 v=64
9480 Off ch=3 n=46 v=64
9480 Off ch=3 n=73 v=64
9480 Off ch=3 n=85 v=64
9480 Off ch=3 n=97 v=64
9600 Off ch=3 n=105 v=64
9600 On ch=3 n=50 v=100
9600 On ch=3 n=62 v=100
9600 On ch=3 n=74 v=100
9600 On ch=3 n=85 v=100
9600 On ch=3 n=87 v=100
9600 On ch=3 n=97 v=100
9600 On ch=3 n=99 v=100
9600 On ch=3 n=106 v=100
9600 On ch=3 n=116 v=100
9720 Off ch=3 n=62 v=64
9720 Off ch=3 n=74 v=64
9720 Off ch=3 n=85 v=64
9720 Off ch=3 n=87 v=64
9720 Off ch=3 n=97 v=64
9720 Off ch=3 n=99 v=64
9840 On ch=3 n=73 v=100
9840 On ch=3 n=86 v=100
9840 On ch=3 n=98 v=100
9960 Off ch=3 n=73 v=64
9960 Off ch=3 n=86 v=64
9960 Off ch=3 n=98 v=64
10080 On ch=3 n=60 v=100
10080 On ch=3 n=72 v=100
10080 On ch=3 n=84 v=100
10080 On ch=3 n=96 v=100
10080 On ch=3 n=98 v=100
10200 Off ch=3 n=60 v=64
10200 Off ch=3 n=72 v=64
10200 Off ch=3 n=84 v=64
10200 Off ch=3 n=96 v=64
10200 Off ch=3 n=98 v=64
10320 On ch=3 n=61 v=100
10320 On ch=3 n=74 v=100
10320 On ch=3 n=85 v=100
10320 On ch=3 n=87 v=100
10320 On ch=3 n=97 v=100
10320 On ch=3 n=99 v=100
10440 Off ch=3 n=61 v=64
10440 Off ch=3 n=74 v=64
10440 Off ch=3 n=85 v=64
10440 Off ch=3 n=87 v=64
10440 Off ch=3 n=97 v=64
10440 Off ch=3 n=99 v=64
10560 On ch=3 n=85 v=100
10560 On ch=3 n=97 v=100
10680 Off ch=3 n=85 v=64
10680 Off ch=3 n=97 v=64
10800 On ch=3 n=61 v=100
10800 On ch=3 n=72 v=100
10800 On ch=3 n=74 v=100
10800 On ch=3 n=85 v=100
10800 On ch=3 n=87 v=100
10800 On ch=3 n=97 v=100
10800 On ch=3 n=99 v=100
10920 Off ch=3 n=61 v=64
10920 Off ch=3 n=72 v=64
10920 Off ch=3 n=74 v=64
10920 Off ch=3 n=85 v=64
10920 Off ch=3 n=87 v=64
10920 Off ch=3 n=97 v=64
10920 Off ch=3 n=99 v=64
11040 On ch=3 n=85 v=100
11040 On ch=3 n=97 v=100
11160 Off ch=3 n=50 v=64
11160 Off ch=3 n=85 v=64
11160 Off ch=3 n=97 v=64
11280 Meta Text "[map HandMap_Chord_D]"
11280 On ch=3 n=52 v=100
11280 On ch=3 n=62 v=100
11280 On ch=3 n=75 v=100
11280 On ch=3 n=88 v=100
11280 On ch=3 n=99 v=100
11280 On ch=3 n=100 v=100
11400 Off ch=3 n=62 v=64
11400 Off ch=3 n=75 v=64
11400 Off ch=3 n=88 v=64
11400 Off ch=3 n=99 v=64
11400 Off ch=3 n=100 v=64
11520 Off ch=3 n=116 v=64
11520 Meta Text "[map HandMap_DropD]"
11520 On ch=3 n=60 v=100
11520 On ch=3 n=72 v=100
11520 On ch=3 n=84 v=100
11520 On ch=3 n=96 v=100
13200 Off ch=3 n=60 v=64
13320 Off ch=3 n=52 v=64
13320 Off ch=3 n=72 v=64
13320 Off ch=3 n=84 v=64
13320 Off ch=3 n=96 v=64
13440 Off ch=3 n=106 v=64
13440 Meta Text "[map HandMap_chord_A]"
13440 On ch=3 n=50 v=100
13440 On ch=3 n=62 v=100
13440 On ch=3 n=74 v=100
13440 On ch=3 n=86 v=100
13440 On ch=3 n=87 v=100
13440 On ch=3 n=98 v=100
13440 On ch=3 n=99 v=100
13440 On ch=3 n=105 v=100
13560 Off ch=3 n=62 v=64
13560 Off ch=3 n=74 v=64
13560 Off ch=3 n=86 v=64
13560 Off ch=3 n=87 v=64
13560 Off ch=3 n=98 v=64
13560 Off ch=3 n=99 v=64
13680 On ch=3 n=73 v=100
13680 On ch=3 n=85 v=100
13680 On ch=3 n=98 v=100
13800 Off ch=3 n=73 v=64
13800 Off ch=3 n=85 v=64
13800 Off ch=3 n=98 v=64
13920 On ch=3 n=60 v=100
13920 On ch=3 n=72 v=100
13920 On ch=3 n=84 v=100
13920 On ch=3 n=96 v=100
13920 On ch=3 n=97 v=100
14040 Off ch=3 n=60 v=64
14040 Off ch=3 n=72 v=64
14040 Off ch=3 n=84 v=64
14040 Off ch=3 n=96 v=64
14040 Off ch=3 n=97 v=64
14160 On ch=3 n=62 v=100
14160 On ch=3 n=74 v=100
14160 On ch=3 n=86 v=100
14160 On ch=3 n=87 v=100
14160 On ch=3 n=98 v=100
14160 On ch=3 n=99 v=100
14280 Off ch=3 n=62 v=64
14280 Off ch=3 n=74 v=64
14280 Off ch=3 n=86 v=64
14280 Off ch=3 n=87 v=64
14280 Off ch=3 n=98 v=64
14280 Off ch=3 n=99 v=64
14640 On ch=3 n=62 v=100
14640 On ch=3 n=73 v=100
14640 On ch=3 n=74 v=100
14640 On ch=3 n=86 v=100
14640 On ch=3 n=87 v=100
14640 On ch=3 n=98 v=100
14640 On ch=3 n=99 v=100
14760 Off ch=3 n=62 v=64
14760 Off ch=3 n=73 v=64
14760 Off ch=3 n=74 v=64
14760 Off ch=3 n=86 v=64
14760 Off ch=3 n=87 v=64
14760 Off ch=3 n=98 v=64
14760 Off ch=3 n=99 v=64
14880 On ch=3 n=86 v=100
14880 On ch=3 n=98 v=100
15000 Off ch=3 n=50 v=64
15000 Off ch=3 n=86 v=64
15000 Off ch=3 n=98 v=64
15120 On ch=3 n=46 v=100
15120 On ch=3 n=61 v=100
15120 On ch=3 n=72 v=100
15120 On ch=3 n=73 v=100
15120 On ch=3 n=85 v=100
15120 On ch=3 n=86 v=100
15120 On ch=3 n=97 v=100
15120 On ch=3 n=98 v=100
15240 Off ch=3 n=61 v=64
15240 Off ch=3 n=72 v=64
15240 Off ch=3 n=73 v=64
15240 Off ch=3 n=85 v=64
15240 Off ch=3 n=86 v=64
15240 Off ch=3 n=97 v=64
15240 Off ch=3 n=98 v=64
15360 On ch=3 n=61 v=100
15360 On ch=3 n=73 v=100
15360 On ch=3 n=85 v=100
15360 On ch=3 n=97 v=100
17040 Off ch=3 n=61 v=64
17160 Off ch=3 n=46 v=64
17160 Off ch=3 n=73 v=64
17160 Off ch=3 n=85 v=64
17160 Off ch=3 n=97 v=64
17280 Off ch=3 n=105 v=64
17280 On ch=3 n=50 v=100
17280 On ch=3 n=62 v=100
17280 On ch=3 n=74 v=100
17280 On ch=3 n=85 v=100
17280 On ch=3 n=87 v=100
17280 On ch=3 n=97 v=100
17280 On ch=3 n=99 v=100
17280 On ch=3 n=106 v=100
17400 Off ch=3 n=62 v=64
17400 Off ch=3 n=74 v=64
17400 Off ch=3 n=85 v=64
17400 Off ch=3 n=87 v=64
17400 Off ch=3 n=97 v=64
17400 Off ch=3 n=99 v=64
17520 On ch=3 n=73 v=100
17520 On ch=3 n=86 v=100
17520 On ch=3 n=98 v=100
17640 Off ch=3 n=73 v=64
17640 Off ch=3 n=86 v=64
17640 Off ch=3 n=98 v=64
17760 On ch=3 n=60 v=100
17760 On ch=3 n=72 v=100
17760 On ch=3 n=84 v=100
17760 On ch=3 n=96 v=100
17760 On ch=3 n=98 v=100
17880 Off ch=3 n=60 v=64
17880 Off ch=3 n=72 v=64
17880 Off ch=3 n=84 v=64
17880 Off ch=3 n=96 v=64
17880 Off ch=3 n=98 v=64
18000 On ch=3 n=61 v=100
18000 On ch=3 n=74 v=100
18000 On ch=3 n=85 v=100
18000 On ch=3 n=87 v=100
18000 On ch=3 n=97 v=100
18000 On ch=3 n=99 v=100
18120 Off ch=3 n=61 v=64
18120 Off ch=3 n=74 v=64
18120 Off ch=3 n=85 v=64
18120 Off ch=3 n=87 v=64
18120 Off ch=3 n=97 v=64
18120 Off ch=3 n=99 v=64
18240 On ch=3 n=85 v=100
18240 On ch=3 n=97 v=100
18360 Off ch=3 n=85 v=64
18360 Off ch=3 n=97 v=64
18480 On ch=3 n=61 v=100
18480 On ch=3 n=72 v=100
18480 On ch=3 n=74 v=100
18480 On ch=3 n=85 v=100
18480 On ch=3 n=87 v=100
18480 On ch=3 n=97 v=100
18480 On ch=3 n=99 v=100
18600 Off ch=3 n=61 v=64
18600 Off ch=3 n=72 v=64
18600 Off ch=3 n=74 v=64
18600 Off ch=3 n=85 v=64
18600 Off ch=3 n=87 v=64
18600 Off ch=3 n=97 v=64
18600 Off ch=3 n=99 v=64
18720 On ch=3 n=85 v=100
18720 On ch=3 n=97 v=100
18840 Off ch=3 n=50 v=64
18840 Off ch=3 n=85 v=64
18840 Off ch=3 n=97 v=64
18960 Meta Text "[map HandMap_Chord_D]"
18960 On ch=3 n=52 v=100
18960 On ch=3 n=62 v=100
18960 On ch=3 n=75 v=100
18960 On ch=3 n=88 v=100
18960 On ch=3 n=99 v=100
18960 On ch=3 n=100 v=100
19080 Off ch=3 n=62 v=64
19080 Off ch=3 n=75 v=64
19080 Off ch=3 n=88 v=64
19080 Off ch=3 n=99 v=64
19080 Off ch=3 n=100 v=64
19200 Meta Text "[map HandMap_DropD]"
19200 On ch=3 n=60 v=100
19200 On ch=3 n=72 v=100
19200 On ch=3 n=84 v=100
19200 On ch=3 n=96 v=100
20880 Off ch=3 n=52 v=64
20880 Off ch=3 n=60 v=64
20880 Off ch=3 n=72 v=64
21000 Off ch=3 n=84 v=64
21000 Off ch=3 n=96 v=64
21120 Off ch=3 n=106 v=64
21120 Meta Text "[map HandMap_chord_A]"
21120 On ch=3 n=50 v=100
21120 On ch=3 n=62 v=100
21120 On ch=3 n=74 v=100
21120 On ch=3 n=86 v=100
21120 On ch=3 n=87 v=100
21120 On ch=3 n=98 v=100
21120 On ch=3 n=99 v=100
21120 On ch=3 n=105 v=100
21120 On ch=3 n=116 v=100
21240 Off ch=3 n=62 v=64
21240 Off ch=3 n=74 v=64
21240 Off ch=3 n=86 v=64
21240 Off ch=3 n=87 v=64
21240 Off ch=3 n=98 v=64
21240 Off ch=3 n=99 v=64
21360 On ch=3 n=73 v=100
21360 On ch=3 n=85 v=100
21360 On ch=3 n=86 v=100
21360 On ch=3 n=98 v=100
21480 Off ch=3 n=73 v=64
21480 Off ch=3 n=85 v=64
21480 Off ch=3 n=86 v=64
21480 Off ch=3 n=98 v=64
21600 On ch=3 n=60 v=100
21600 On ch=3 n=72 v=100
21600 On ch=3 n=84 v=100
21600 On ch=3 n=85 v=100
21600 On ch=3 n=96 v=100
21600 On ch=3 n=97 v=100
21720 Off ch=3 n=60 v=64
21720 Off ch=3 n=72 v=64
21720 Off ch=3 n=84 v=64
21720 Off ch=3 n=85 v=64
21720 Off ch=3 n=96 v=64
21720 Off ch=3 n=97 v=64
21840 On ch=3 n=62 v=100
21840 On ch=3 n=73 v=100
21840 On ch=3 n=74 v=100
21840 On ch=3 n=86 v=100
21840 On ch=3 n=87 v=100
21840 On ch=3 n=98 v=100
21840 On ch=3 n=99 v=100
21960 Off ch=3 n=62 v=64
21960 Off ch=3 n=73 v=64
21960 Off ch=3 n=74 v=64
21960 Off ch=3 n=86 v=64
21960 Off ch=3 n=87 v=64
21960 Off ch=3 n=98 v=64
21960 Off ch=3 n=99 v=64
22080 On ch=3 n=86 v=100
22080 On ch=3 n=98 v=100
22200 Off ch=3 n=86 v=64
22200 Off ch=3 n=98 v=64
22320 On ch=3 n=62 v=100
22320 On ch=3 n=73 v=100
22320 On ch=3 n=74 v=100
22320 On ch=3 n=86 v=100
22320 On ch=3 n=87 v=100
22320 On ch=3 n=98 v=100
22320 On ch=3 n=99 v=100
22440 Off ch=3 n=62 v=64
22440 Off ch=3 n=73 v=64
22440 Off ch=3 n=74 v=64
22440 Off ch=3 n=86 v=64
22440 Off ch=3 n=87 v=64
22440 Off ch=3 n=98 v=64
22440 Off ch=3 n=99 v=64
22560 On ch=3 n=86 v=100
22560 On ch=3 n=98 v=100
22680 Off ch=3 n=50 v=64
22680 Off ch=3 n=86 v=64
22680 Off ch=3 n=98 v=64
22800 On ch=3 n=48 v=100
22800 On ch=3 n=61 v=100
22800 On ch=3 n=72 v=100
22800 On ch=3 n=73 v=100
22800 On ch=3 n=85 v=100
22800 On ch=3 n=86 v=100
22800 On ch=3 n=97 v=100
22800 On ch=3 n=98 v=100
22920 Off ch=3 n=61 v=64
22920 Off ch=3 n=72 v=64
22920 Off ch=3 n=73 v=64
22920 Off ch=3 n=85 v=64
22920 Off ch=3 n=86 v=64
22920 Off ch=3 n=97 v=64
22920 Off ch=3 n=98 v=64
23040 Off ch=3 n=116 v=64
23040 On ch=3 n=61 v=100
23040 On ch=3 n=73 v=100
23040 On ch=3 n=85 v=100
23040 On ch=3 n=97 v=100
24720 Off ch=3 n=61 v=64
24840 Off ch=3 n=73 v=64
24840 Off ch=3 n=85 v=64
24840 Off ch=3 n=97 v=64
24960 Off ch=3 n=105 v=64
24960 On ch=3 n=62 v=100
24960 On ch=3 n=74 v=100
24960 On ch=3 n=85 v=100
24960 On ch=3 n=87 v=100
24960 On ch=3 n=97 v=100
24960 On ch=3 n=99 v=100
24960 On ch=3 n=106 v=100
25080 Off ch=3 n=62 v=64
25080 Off ch=3 n=74 v=64
25080 Off ch=3 n=85 v=64
25080 Off ch=3 n=87 v=64
25080 Off ch=3 n=97 v=64
25080 Off ch=3 n=99 v=64
25200 On ch=3 n=73 v=100
25200 On ch=3 n=86 v=100
25200 On ch=3 n=98 v=100
25320 Off ch=3 n=73 v=64
25320 Off ch=3 n=86 v=64
25320 Off ch=3 n=98 v=64
25440 On ch=3 n=60 v=100
25440 On ch=3 n=72 v=100
25440 On ch=3 n=84 v=100
25440 On ch=3 n=86 v=100
25440 On ch=3 n=96 v=100
25440 On ch=3 n=98 v=100
25560 Off ch=3 n=60 v=64
25560 Off ch=3 n=72 v=64
25560 Off ch=3 n=84 v=64
25560 Off ch=3 n=86 v=64
25560 Off ch=3 n=96 v=64
25560 Off ch=3 n=98 v=64
25680 On ch=3 n=61 v=100
25680 On ch=3 n=72 v=100
25680 On ch=3 n=74 v=100
25680 On ch=3 n=85 v=100
25680 On ch=3 n=87 v=100
25680 On ch=3 n=97 v=100
25680 On ch=3 n=99 v=100
25800 Off ch=3 n=61 v=64
25800 Off ch=3 n=72 v=64
25800 Off ch=3 n=74 v=64
25800 Off ch=3 n=85 v=64
25800 Off ch=3 n=87 v=64
25800 Off ch=3 n=97 v=64
25800 Off ch=3 n=99 v=64
25920 On ch=3 n=85 v=100
25920 On ch=3 n=97 v=100
26040 Off ch=3 n=85 v=64
26040 Off ch=3 n=97 v=64
26160 On ch=3 n=61 v=100
26160 On ch=3 n=72 v=100
26160 On ch=3 n=74 v=100
26160 On ch=3 n=85 v=100
26160 On ch=3 n=87 v=100
26160 On ch=3 n=97 v=100
26160 On ch=3 n=99 v=100
26280 Off ch=3 n=61 v=64
26280 Off ch=3 n=72 v=64
26280 Off ch=3 n=74 v=64
26280 Off ch=3 n=85 v=64
26280 Off ch=3 n=87 v=64
26280 Off ch=3 n=97 v=64
26280 Off ch=3 n=99 v=64
26400 On ch=3 n=85 v=100
26400 On ch=3 n=97 v=100
26520 Off ch=3 n=48 v=64
26520 Off ch=3 n=85 v=64
26520 Off ch=3 n=97 v=64
26640 Meta Text "[map HandMap_Chord_D]"
26640 On ch=3 n=51 v=100
26640 On ch=3 n=61 v=100
26640 On ch=3 n=62 v=100
26640 On ch=3 n=74 v=100
26640 On ch=3 n=75 v=100
26640 On ch=3 n=86 v=100
26640 On ch=3 n=98 v=100
26640 On ch=3 n=99 v=100
26760 Off ch=3 n=61 v=64
26760 Off ch=3 n=62 v=64
26760 Off ch=3 n=74 v=64
26760 Off ch=3 n=75 v=64
26760 Off ch=3 n=86 v=64
26760 Off ch=3 n=98 v=64
26760 Off ch=3 n=99 v=64
26880 On ch=3 n=62 v=100
26880 On ch=3 n=75 v=100
26880 On ch=3 n=86 v=100
26880 On ch=3 n=87 v=100
26880 On ch=3 n=98 v=100
26880 On ch=3 n=100 v=100
28560 Off ch=3 n=51 v=64
28560 Off ch=3 n=62 v=64
28680 Off ch=3 n=75 v=64
28680 Off ch=3 n=86 v=64
28680 Off ch=3 n=87 v=64
28680 Off ch=3 n=98 v=64
28680 Off ch=3 n=100 v=64
28800 Off ch=3 n=106 v=64
28800 Meta Text "[map HandMap_chord_A] "
28800 On ch=3 n=50 v=100
28800 On ch=3 n=62 v=100
28800 On ch=3 n=74 v=100
28800 On ch=3 n=86 v=100
28800 On ch=3 n=87 v=100
28800 On ch=3 n=98 v=100
28800 On ch=3 n=99 v=100
28800 On ch=3 n=105 v=100
28800 On ch=3 n=116 v=100
28920 Off ch=3 n=62 v=64
28920 Off ch=3 n=74 v=64
28920 Off ch=3 n=86 v=64
28920 Off ch=3 n=87 v=64
28920 Off ch=3 n=98 v=64
28920 Off ch=3 n=99 v=64
29040 On ch=3 n=73 v=100
29040 On ch=3 n=85 v=100
29040 On ch=3 n=98 v=100
29160 Off ch=3 n=73 v=64
29160 Off ch=3 n=85 v=64
29160 Off ch=3 n=98 v=64
29280 On ch=3 n=60 v=100
29280 On ch=3 n=72 v=100
29280 On ch=3 n=84 v=100
29280 On ch=3 n=96 v=100
29280 On ch=3 n=97 v=100
29400 Off ch=3 n=60 v=64
29400 Off ch=3 n=72 v=64
29400 Off ch=3 n=84 v=64
29400 Off ch=3 n=96 v=64
29400 Off ch=3 n=97 v=64
29520 On ch=3 n=62 v=100
29520 On ch=3 n=74 v=100
29520 On ch=3 n=86 v=100
29520 On ch=3 n=87 v=100
29520 On ch=3 n=98 v=100
29520 On ch=3 n=99 v=100
29640 Off ch=3 n=62 v=64
29640 Off ch=3 n=74 v=64
29640 Off ch=3 n=86 v=64
29640 Off ch=3 n=87 v=64
29640 Off ch=3 n=98 v=64
29640 Off ch=3 n=99 v=64
30000 On ch=3 n=62 v=100
30000 On ch=3 n=73 v=100
30000 On ch=3 n=74 v=100
30000 On ch=3 n=86 v=100
30000 On ch=3 n=87 v=100
30000 On ch=3 n=98 v=100
30000 On ch=3 n=99 v=100
30120 Off ch=3 n=62 v=64
30120 Off ch=3 n=73 v=64
30120 Off ch=3 n=74 v=64
30120 Off ch=3 n=86 v=64
30120 Off ch=3 n=87 v=64
30120 Off ch=3 n=98 v=64
30120 Off ch=3 n=99 v=64
30240 On ch=3 n=86 v=100
30240 On ch=3 n=98 v=100
30360 Off ch=3 n=50 v=64
30360 Off ch=3 n=86 v=64
30360 Off ch=3 n=98 v=64
30480 On ch=3 n=46 v=100
30480 On ch=3 n=61 v=100
30480 On ch=3 n=72 v=100
30480 On ch=3 n=73 v=100
30480 On ch=3 n=85 v=100
30480 On ch=3 n=86 v=100
30480 On ch=3 n=97 v=100
30480 On ch=3 n=98 v=100
